date,country,category,raw_value,tone,article_count
2025-11-12,Poland,protest,51.5,-4.2,94.8
2025-11-12,Poland,crisis,57.7,-5.5,116.7
2025-11-12,Poland,negativity,53.0,-4.8,97.2
2025-11-13,Poland,protest,50.8,-4.7,104.0
2025-11-13,Poland,crisis,55.6,-5.6,95.0
2025-11-13,Poland,negativity,53.0,-4.6,93.0
2025-11-14,Poland,protest,48.9,-5.1,105.0
2025-11-14,Poland,crisis,52.9,-5.3,112.5
2025-11-14,Poland,negativity,51.4,-4.1,89.4
2025-11-15,Poland,protest,46.5,-4.0,94.2
2025-11-15,Poland,crisis,51.8,-4.7,105.9
2025-11-15,Poland,negativity,49.6,-3.9,87.9
2025-11-16,Poland,protest,46.9,-4.3,87.8
2025-11-16,Poland,crisis,52.2,-5.0,95.8
2025-11-16,Poland,negativity,49.6,-4.5,106.4
2025-11-17,Poland,protest,48.0,-3.7,101.4
2025-11-17,Poland,crisis,51.8,-4.5,94.5
2025-11-17,Poland,negativity,50.1,-4.4,95.4
2025-11-18,Poland,protest,46.5,-4.1,100.9
2025-11-18,Poland,crisis,52.3,-4.6,92.5
2025-11-18,Poland,negativity,53.1,-4.1,112.8
2025-11-19,Poland,protest,49.1,-4.6,95.6
2025-11-19,Poland,crisis,52.9,-4.3,102.0
2025-11-19,Poland,negativity,52.6,-5.4,90.2
2025-11-20,Poland,protest,48.4,-4.2,94.7
2025-11-20,Poland,crisis,56.5,-5.2,118.1
2025-11-20,Poland,negativity,53.9,-4.6,97.8
2025-11-21,Poland,protest,47.5,-3.7,97.2
2025-11-21,Poland,crisis,55.4,-4.8,97.2
2025-11-21,Poland,negativity,52.7,-5.1,111.0
2025-11-22,Poland,protest,45.3,-4.4,86.5
2025-11-22,Poland,crisis,51.3,-4.3,104.2
2025-11-22,Poland,negativity,47.1,-4.6,83.6
2025-11-23,Poland,protest,45.8,-3.9,84.9
2025-11-23,Poland,crisis,49.0,-4.2,84.4
2025-11-23,Poland,negativity,46.7,-3.6,89.6
2025-11-24,Poland,protest,48.1,-3.9,94.9
2025-11-24,Poland,crisis,51.5,-5.2,96.8
2025-11-24,Poland,negativity,47.3,-3.6,82.7
2025-11-25,Poland,protest,48.8,-4.7,90.3
2025-11-25,Poland,crisis,54.0,-5.1,110.2
2025-11-25,Poland,negativity,51.8,-4.4,97.4
2025-11-26,Poland,protest,47.2,-4.3,92.8
2025-11-26,Poland,crisis,51.6,-5.2,103.3
2025-11-26,Poland,negativity,49.8,-5.0,105.6
2025-11-27,Poland,protest,49.2,-4.7,100.1
2025-11-27,Poland,crisis,54.6,-5.1,94.3
2025-11-27,Poland,negativity,53.2,-5.3,92.3
2025-11-28,Poland,protest,47.3,-4.3,83.1
2025-11-28,Poland,crisis,52.9,-4.2,106.4
2025-11-28,Poland,negativity,50.4,-4.7,106.0
2025-11-29,Poland,protest,43.8,-3.5,87.1
2025-11-29,Poland,crisis,51.6,-4.6,93.7
2025-11-29,Poland,negativity,49.0,-5.1,98.2
2025-11-30,Poland,protest,43.7,-4.3,91.9
2025-11-30,Poland,crisis,50.4,-4.1,94.8
2025-11-30,Poland,negativity,45.2,-4.6,94.0
2025-12-01,Poland,protest,44.9,-3.4,81.2
2025-12-01,Poland,crisis,48.8,-4.3,90.6
2025-12-01,Poland,negativity,46.6,-4.4,97.1
2025-12-02,Poland,protest,43.7,-3.8,89.4
2025-12-02,Poland,crisis,48.5,-4.6,88.7
2025-12-02,Poland,negativity,47.1,-3.7,82.6
2025-12-03,Poland,protest,48.6,-4.0,104.9
2025-12-03,Poland,crisis,51.9,-4.3,106.7
2025-12-03,Poland,negativity,50.6,-4.1,102.9
2025-12-04,Poland,protest,44.2,-4.4,82.8
2025-12-04,Poland,crisis,52.3,-4.5,110.8
2025-12-04,Poland,negativity,48.6,-5.1,97.4
2025-12-05,Poland,protest,43.3,-3.7,83.3
2025-12-05,Poland,crisis,49.2,-4.9,105.3
2025-12-05,Poland,negativity,46.4,-4.1,98.2
2025-12-06,Poland,protest,44.8,-3.7,78.2
2025-12-06,Poland,crisis,48.5,-4.6,98.1
2025-12-06,Poland,negativity,44.8,-4.1,89.2
2025-12-07,Poland,protest,40.8,-3.1,72.5
2025-12-07,Poland,crisis,45.3,-4.5,86.5
2025-12-07,Poland,negativity,43.3,-4.0,75.5
2025-12-08,Poland,protest,41.6,-3.7,81.9
2025-12-08,Poland,crisis,46.4,-4.5,101.6
2025-12-08,Poland,negativity,46.6,-4.5,88.4
2025-12-09,Poland,protest,41.2,-3.3,79.7
2025-12-09,Poland,crisis,46.9,-4.5,83.3
2025-12-09,Poland,negativity,43.8,-4.3,96.0
2025-12-10,Poland,protest,43.8,-4.6,84.2
2025-12-10,Poland,crisis,49.3,-5.0,89.5
2025-12-10,Poland,negativity,44.9,-4.8,80.1
2025-12-11,Poland,protest,45.7,-3.9,91.9
2025-12-11,Poland,crisis,51.0,-4.5,97.2
2025-12-11,Poland,negativity,47.5,-4.4,98.9
2025-12-12,Poland,protest,42.4,-4.1,81.6
2025-12-12,Poland,crisis,48.4,-4.3,91.8
2025-12-12,Poland,negativity,45.2,-4.1,79.1
2025-12-13,Poland,protest,43.1,-3.3,85.8
2025-12-13,Poland,crisis,43.5,-3.5,86.5
2025-12-13,Poland,negativity,42.3,-3.4,87.7
2025-12-14,Poland,protest,38.9,-4.1,73.0
2025-12-14,Poland,crisis,45.0,-3.7,80.1
2025-12-14,Poland,negativity,44.0,-4.0,84.1
2025-12-15,Poland,protest,38.7,-3.0,72.9
2025-12-15,Poland,crisis,44.3,-4.2,95.9
2025-12-15,Poland,negativity,40.1,-3.1,81.1
2025-12-16,Poland,protest,42.5,-4.5,86.1
2025-12-16,Poland,crisis,45.5,-4.3,81.7
2025-12-16,Poland,negativity,42.2,-3.8,91.9
2025-12-17,Poland,protest,44.8,-3.4,93.4
2025-12-17,Poland,crisis,47.5,-3.7,93.0
2025-12-17,Poland,negativity,43.1,-4.6,85.5
2025-12-18,Poland,protest,44.7,-3.7,86.1
2025-12-18,Poland,crisis,47.5,-4.9,97.7
2025-12-18,Poland,negativity,45.7,-4.2,79.7
2025-12-19,Poland,protest,42.8,-4.6,90.3
2025-12-19,Poland,crisis,47.7,-4.6,99.3
2025-12-19,Poland,negativity,43.9,-4.2,91.3
2025-12-20,Poland,protest,39.4,-3.6,70.4
2025-12-20,Poland,crisis,44.0,-3.4,97.2
2025-12-20,Poland,negativity,44.2,-4.4,90.1
2025-12-21,Poland,protest,37.4,-3.9,83.3
2025-12-21,Poland,crisis,43.6,-3.7,76.5
2025-12-21,Poland,negativity,42.5,-3.7,85.7
2025-12-22,Poland,protest,37.4,-3.3,79.3
2025-12-22,Poland,crisis,42.9,-3.2,75.7
2025-12-22,Poland,negativity,39.5,-3.6,88.3
2025-12-23,Poland,protest,39.6,-3.7,81.8
2025-12-23,Poland,crisis,42.4,-4.2,94.1
2025-12-23,Poland,negativity,41.0,-3.7,74.3
2025-12-24,Poland,protest,41.2,-3.9,88.1
2025-12-24,Poland,crisis,46.1,-4.5,97.3
2025-12-24,Poland,negativity,42.7,-4.0,95.6
2025-12-25,Poland,protest,43.1,-3.9,87.7
2025-12-25,Poland,crisis,47.9,-4.8,84.5
2025-12-25,Poland,negativity,43.1,-4.2,96.5
2025-12-26,Poland,protest,42.0,-4.3,73.9
2025-12-26,Poland,crisis,45.7,-4.0,97.6
2025-12-26,Poland,negativity,43.5,-3.9,96.5
2025-12-27,Poland,protest,38.7,-4.0,85.1
2025-12-27,Poland,crisis,45.1,-4.1,86.1
2025-12-27,Poland,negativity,40.4,-3.1,76.1
2025-12-28,Poland,protest,40.4,-3.5,87.2
2025-12-28,Poland,crisis,41.8,-3.4,90.3
2025-12-28,Poland,negativity,39.6,-3.6,80.4
2025-12-29,Poland,protest,38.2,-3.3,68.4
2025-12-29,Poland,crisis,44.7,-4.4,80.9
2025-12-29,Poland,negativity,42.9,-3.7,86.8
2025-12-30,Poland,protest,41.0,-3.6,88.4
2025-12-30,Poland,crisis,43.5,-4.2,93.7
2025-12-30,Poland,negativity,41.7,-3.9,77.3
2025-12-31,Poland,protest,41.5,-3.3,75.6
2025-12-31,Poland,crisis,46.1,-4.9,81.7
2025-12-31,Poland,negativity,45.5,-4.3,100.4
2026-01-01,Poland,protest,41.3,-4.1,92.1
2026-01-01,Poland,crisis,46.2,-3.6,100.3
2026-01-01,Poland,negativity,44.5,-3.4,96.2
2026-01-02,Poland,protest,39.4,-4.0,76.9
2026-01-02,Poland,crisis,44.0,-3.9,85.5
2026-01-02,Poland,negativity,43.1,-4.4,90.0
2026-01-03,Poland,protest,39.7,-3.3,89.1
2026-01-03,Poland,crisis,43.4,-4.5,85.1
2026-01-03,Poland,negativity,42.5,-3.6,85.5
2026-01-04,Poland,protest,39.8,-4.3,84.2
2026-01-04,Poland,crisis,44.9,-4.5,89.6
2026-01-04,Poland,negativity,41.8,-3.6,77.2
2026-01-05,Poland,protest,36.9,-2.7,77.0
2026-01-05,Poland,crisis,42.1,-3.6,79.4
2026-01-05,Poland,negativity,40.6,-3.6,82.9
2026-01-06,Poland,protest,40.4,-3.3,90.4
2026-01-06,Poland,crisis,43.2,-4.2,76.4
2026-01-06,Poland,negativity,41.1,-4.2,79.8
2026-01-07,Poland,protest,40.8,-4.0,77.7
2026-01-07,Poland,crisis,45.3,-4.6,87.8
2026-01-07,Poland,negativity,44.7,-3.6,96.5
2026-01-08,Poland,protest,44.0,-3.4,78.7
2026-01-08,Poland,crisis,45.4,-4.4,86.3
2026-01-08,Poland,negativity,46.5,-3.8,87.9
2026-01-09,Poland,protest,41.1,-4.0,88.6
2026-01-09,Poland,crisis,46.8,-4.0,102.7
2026-01-09,Poland,negativity,45.0,-3.9,78.3
2026-01-10,Poland,protest,39.8,-4.2,74.9
2026-01-10,Poland,crisis,43.2,-4.3,76.4
2026-01-10,Poland,negativity,42.4,-4.2,84.8
2026-01-11,Poland,protest,39.3,-3.3,71.1
2026-01-11,Poland,crisis,46.6,-4.3,89.2
2026-01-11,Poland,negativity,40.6,-3.9,81.7
2026-01-12,Poland,protest,41.2,-3.1,76.4
2026-01-12,Poland,crisis,45.3,-4.5,89.8
2026-01-12,Poland,negativity,42.2,-3.6,87.4
2026-01-13,Poland,protest,40.9,-3.9,76.6
2026-01-13,Poland,crisis,44.7,-4.5,97.9
2026-01-13,Poland,negativity,44.1,-4.6,80.7
2026-01-14,Poland,protest,43.1,-4.6,82.7
2026-01-14,Poland,crisis,50.9,-4.2,96.0
2026-01-14,Poland,negativity,49.0,-5.1,85.8
2026-01-15,Poland,protest,44.4,-4.1,89.3
2026-01-15,Poland,crisis,50.1,-4.0,106.0
2026-01-15,Poland,negativity,48.2,-3.8,95.5
2026-01-16,Poland,protest,46.4,-4.7,95.3
2026-01-16,Poland,crisis,48.8,-3.8,98.2
2026-01-16,Poland,negativity,45.2,-3.5,82.2
2026-01-17,Poland,protest,42.9,-4.5,82.5
2026-01-17,Poland,crisis,46.8,-4.3,96.8
2026-01-17,Poland,negativity,45.1,-4.4,95.9
2026-01-18,Poland,protest,42.2,-4.1,95.1
2026-01-18,Poland,crisis,45.3,-4.5,92.2
2026-01-18,Poland,negativity,43.0,-4.3,88.8
2026-01-19,Poland,protest,41.9,-3.7,87.6
2026-01-19,Poland,crisis,46.5,-4.4,91.8
2026-01-19,Poland,negativity,44.8,-3.6,86.7
2026-01-20,Poland,protest,44.8,-4.0,95.0
2026-01-20,Poland,crisis,51.6,-4.6,106.9
2026-01-20,Poland,negativity,45.5,-4.1,82.2
2026-01-21,Poland,protest,45.2,-4.8,80.5
2026-01-21,Poland,crisis,50.1,-4.6,90.1
2026-01-21,Poland,negativity,50.0,-4.5,94.9
2026-01-22,Poland,protest,49.1,-4.7,88.8
2026-01-22,Poland,crisis,52.4,-5.3,108.6
2026-01-22,Poland,negativity,50.2,-4.1,107.9
2026-01-23,Poland,protest,49.1,-5.0,101.4
2026-01-23,Poland,crisis,52.5,-4.9,101.7
2026-01-23,Poland,negativity,51.7,-4.4,108.9
2026-01-24,Poland,protest,45.4,-4.2,82.2
2026-01-24,Poland,crisis,51.4,-4.0,95.8
2026-01-24,Poland,negativity,49.8,-4.0,94.8
2026-01-25,Poland,protest,45.4,-3.5,84.0
2026-01-25,Poland,crisis,51.6,-4.2,95.4
2026-01-25,Poland,negativity,46.7,-3.6,100.1
2026-01-26,Poland,protest,47.0,-4.8,101.9
2026-01-26,Poland,crisis,52.9,-4.8,106.7
2026-01-26,Poland,negativity,49.5,-4.8,87.5
2026-01-27,Poland,protest,47.0,-3.7,90.0
2026-01-27,Poland,crisis,54.5,-5.2,99.4
2026-01-27,Poland,negativity,48.9,-4.0,85.9
2026-01-28,Poland,protest,52.1,-4.1,104.3
2026-01-28,Poland,crisis,57.6,-5.2,109.4
2026-01-28,Poland,negativity,54.6,-5.6,109.1
2026-01-29,Poland,protest,53.4,-4.7,101.2
2026-01-29,Poland,crisis,56.6,-5.0,116.2
2026-01-29,Poland,negativity,54.6,-5.5,93.6
2026-01-30,Poland,protest,52.3,-4.9,102.6
2026-01-30,Poland,crisis,54.9,-5.6,110.2
2026-01-30,Poland,negativity,55.3,-4.8,99.7
2026-01-31,Poland,protest,51.6,-4.8,89.5
2026-01-31,Poland,crisis,57.0,-4.7,106.0
2026-01-31,Poland,negativity,50.3,-4.6,91.5
2026-02-01,Poland,protest,50.0,-4.0,98.7
2026-02-01,Poland,crisis,55.0,-5.1,101.6
2026-02-01,Poland,negativity,52.8,-5.0,100.2
2026-02-02,Poland,protest,50.3,-3.9,98.3
2026-02-02,Poland,crisis,52.8,-5.3,101.5
2026-02-02,Poland,negativity,53.8,-5.3,95.1
2026-02-03,Poland,protest,51.6,-5.1,107.9
2026-02-03,Poland,crisis,57.9,-5.7,120.6
2026-02-03,Poland,negativity,56.0,-5.3,106.6
2026-02-04,Poland,protest,54.4,-5.5,101.3
2026-02-04,Poland,crisis,61.1,-5.8,124.6
2026-02-04,Poland,negativity,54.2,-5.3,95.8
2026-02-05,Poland,protest,54.2,-4.3,97.3
2026-02-05,Poland,crisis,61.2,-5.9,106.5
2026-02-05,Poland,negativity,54.9,-4.4,101.8
2026-02-06,Poland,protest,52.7,-5.0,99.4
2026-02-06,Poland,crisis,61.4,-5.6,123.0
2026-02-06,Poland,negativity,58.6,-5.1,116.4
2026-02-07,Poland,protest,50.2,-4.3,89.8
2026-02-07,Poland,crisis,58.9,-6.0,102.4
2026-02-07,Poland,negativity,55.3,-4.7,102.9
2026-02-08,Poland,protest,52.5,-4.1,99.6
2026-02-08,Poland,crisis,55.5,-5.1,96.2
2026-02-08,Poland,negativity,52.6,-4.9,90.6
2026-02-09,Poland,protest,51.8,-4.4,108.4
2026-02-09,Poland,crisis,59.1,-5.5,119.2
2026-02-09,Poland,negativity,57.5,-5.8,109.3
2026-02-10,Poland,protest,56.1,-4.5,97.6
2026-02-10,Poland,crisis,59.4,-5.6,106.8
2026-02-10,Poland,negativity,58.5,-5.1,120.2
2026-02-11,Poland,protest,54.5,-5.3,108.0
2026-02-11,Poland,crisis,62.1,-5.8,114.4
2026-02-11,Poland,negativity,60.9,-6.1,118.3
2026-02-12,Poland,protest,59.0,-5.1,119.5
2026-02-12,Poland,crisis,63.5,-5.5,125.9
2026-02-12,Poland,negativity,62.0,-5.6,123.6
2026-02-13,Poland,protest,55.7,-5.5,107.7
2026-02-13,Poland,crisis,60.3,-5.9,121.4
2026-02-13,Poland,negativity,60.5,-5.3,109.6
2026-02-14,Poland,protest,55.3,-5.0,115.0
2026-02-14,Poland,crisis,62.5,-5.7,110.2
2026-02-14,Poland,negativity,56.8,-5.4,109.4
2026-02-15,Poland,protest,55.1,-5.4,107.8
2026-02-15,Poland,crisis,57.2,-5.5,103.9
2026-02-15,Poland,negativity,56.4,-5.4,105.1
2026-02-16,Poland,protest,56.0,-5.7,108.9
2026-02-16,Poland,crisis,60.9,-5.7,122.6
2026-02-16,Poland,negativity,56.1,-5.6,106.9
2026-02-17,Poland,protest,57.6,-4.8,115.1
2026-02-17,Poland,crisis,62.4,-5.0,120.0
2026-02-17,Poland,negativity,59.3,-5.6,106.9
2026-02-18,Poland,protest,56.4,-5.7,98.1
2026-02-18,Poland,crisis,63.5,-5.5,128.7
2026-02-18,Poland,negativity,58.3,-5.8,104.8
2026-02-19,Poland,protest,58.2,-4.8,106.2
2026-02-19,Poland,crisis,62.6,-5.4,122.9
2026-02-19,Poland,negativity,60.6,-5.8,115.4
2026-02-20,Poland,protest,54.5,-5.4,105.4
2026-02-20,Poland,crisis,61.9,-5.1,120.4
2026-02-20,Poland,negativity,61.0,-5.1,108.9
2026-02-21,Poland,protest,57.1,-4.9,117.0
2026-02-21,Poland,crisis,58.6,-5.7,109.5
2026-02-21,Poland,negativity,57.2,-5.4,113.3
2026-02-22,Poland,protest,52.5,-4.4,97.0
2026-02-22,Poland,crisis,61.6,-5.2,126.2
2026-02-22,Poland,negativity,56.0,-5.2,100.4
2026-02-23,Poland,protest,55.2,-5.6,99.6
2026-02-23,Poland,crisis,60.2,-6.1,114.2
2026-02-23,Poland,negativity,56.1,-4.4,105.1
2026-02-24,Poland,protest,57.4,-4.7,108.4
2026-02-24,Poland,crisis,60.5,-5.7,107.5
2026-02-24,Poland,negativity,56.8,-5.2,113.2
2026-02-25,Poland,protest,56.6,-4.9,110.1
2026-02-25,Poland,crisis,60.7,-5.6,121.2
2026-02-25,Poland,negativity,59.4,-5.8,119.9
2026-02-26,Poland,protest,57.9,-4.8,113.2
2026-02-26,Poland,crisis,61.3,-6.2,109.2
2026-02-26,Poland,negativity,58.1,-4.6,107.2
2026-02-27,Poland,protest,54.5,-5.1,107.3
2026-02-27,Poland,crisis,62.3,-6.2,115.3
2026-02-27,Poland,negativity,59.8,-5.0,119.9
2026-02-28,Poland,protest,55.4,-5.4,111.1
2026-02-28,Poland,crisis,60.0,-4.8,107.7
2026-02-28,Poland,negativity,57.8,-5.8,102.0
2026-03-01,Poland,protest,51.4,-4.1,100.9
2026-03-01,Poland,crisis,58.7,-5.4,119.7
2026-03-01,Poland,negativity,55.3,-4.9,99.0
2026-03-02,Poland,protest,53.8,-5.0,105.6
2026-03-02,Poland,crisis,56.9,-4.8,115.5
2026-03-02,Poland,negativity,57.0,-5.2,99.6
2026-03-03,Poland,protest,55.8,-4.9,96.9
2026-03-03,Poland,crisis,57.2,-5.7,108.9
2026-03-03,Poland,negativity,54.5,-5.2,100.1
2026-03-04,Poland,protest,52.9,-4.2,95.1
2026-03-04,Poland,crisis,61.0,-5.3,122.7
2026-03-04,Poland,negativity,59.6,-4.7,114.0
2026-03-05,Poland,protest,56.0,-5.3,112.0
2026-03-05,Poland,crisis,62.7,-5.5,120.4
2026-03-05,Poland,negativity,59.7,-5.0,111.5
2026-03-06,Poland,protest,53.9,-5.5,106.8
2026-03-06,Poland,crisis,59.2,-4.9,105.0
2026-03-06,Poland,negativity,55.0,-4.5,111.1
2026-03-07,Poland,protest,50.5,-4.8,108.2
2026-03-07,Poland,crisis,57.0,-5.3,118.7
2026-03-07,Poland,negativity,56.1,-4.5,100.8
2026-03-08,Poland,protest,49.1,-3.9,105.7
2026-03-08,Poland,crisis,57.2,-5.2,106.6
2026-03-08,Poland,negativity,51.6,-5.3,93.2
2026-03-09,Poland,protest,52.1,-4.0,97.6
2026-03-09,Poland,crisis,56.8,-4.7,109.5
2026-03-09,Poland,negativity,53.4,-4.9,99.9
2026-03-10,Poland,protest,49.7,-5.0,96.1
2026-03-10,Poland,crisis,55.8,-4.8,102.4
2026-03-10,Poland,negativity,55.0,-4.5,104.9
2026-03-11,Poland,protest,54.0,-4.8,109.4
2026-03-11,Poland,crisis,55.0,-5.4,104.0
2026-03-11,Poland,negativity,52.6,-5.5,105.4
2026-03-12,Poland,protest,51.8,-4.6,104.9
2026-03-12,Poland,crisis,57.0,-4.8,119.2
2026-03-12,Poland,negativity,56.7,-4.9,107.0
2026-03-13,Poland,protest,50.2,-5.3,88.3
2026-03-13,Poland,crisis,53.4,-4.9,101.7
2026-03-13,Poland,negativity,51.2,-4.9,109.9
2026-03-14,Poland,protest,49.1,-4.6,89.6
2026-03-14,Poland,crisis,54.8,-4.5,115.0
2026-03-14,Poland,negativity,48.5,-5.0,99.0
2026-03-15,Poland,protest,48.5,-4.2,100.1
2026-03-15,Poland,crisis,50.0,-5.2,91.8
2026-03-15,Poland,negativity,50.3,-5.0,107.3
2026-03-16,Poland,protest,45.2,-3.6,79.2
2026-03-16,Poland,crisis,49.2,-4.2,87.0
2026-03-16,Poland,negativity,47.1,-3.8,90.8
2026-03-17,Poland,protest,48.0,-4.3,99.4
2026-03-17,Poland,crisis,54.1,-4.8,108.9
2026-03-17,Poland,negativity,47.8,-4.3,85.2
2026-03-18,Poland,protest,49.1,-4.1,96.8
2026-03-18,Poland,crisis,51.6,-4.2,109.9
2026-03-18,Poland,negativity,49.4,-4.0,89.3
2026-03-19,Poland,protest,46.1,-4.7,92.7
2026-03-19,Poland,crisis,52.3,-4.6,97.5
2026-03-19,Poland,negativity,48.9,-4.7,101.0
2026-03-20,Poland,protest,44.8,-4.1,87.6
2026-03-20,Poland,crisis,54.2,-5.4,104.6
2026-03-20,Poland,negativity,49.9,-4.5,106.5
2026-03-21,Poland,protest,43.7,-3.5,79.2
2026-03-21,Poland,crisis,48.4,-4.4,104.8
2026-03-21,Poland,negativity,45.5,-4.6,80.3
2026-03-22,Poland,protest,44.6,-3.5,86.8
2026-03-22,Poland,crisis,46.0,-3.8,82.6
2026-03-22,Poland,negativity,44.4,-4.7,83.9
2026-03-23,Poland,protest,44.4,-4.3,77.6
2026-03-23,Poland,crisis,50.0,-4.7,92.4
2026-03-23,Poland,negativity,45.8,-3.5,100.5
2026-03-24,Poland,protest,45.4,-4.6,83.1
2026-03-24,Poland,crisis,50.2,-4.2,91.3
2026-03-24,Poland,negativity,47.9,-4.0,94.9
2026-03-25,Poland,protest,44.6,-3.5,94.8
2026-03-25,Poland,crisis,50.0,-4.6,106.5
2026-03-25,Poland,negativity,49.3,-3.9,98.7
2026-03-26,Poland,protest,43.1,-3.8,88.0
2026-03-26,Poland,crisis,50.8,-5.1,100.4
2026-03-26,Poland,negativity,48.1,-3.8,88.4
2026-03-27,Poland,protest,43.5,-3.4,83.2
2026-03-27,Poland,crisis,51.0,-4.4,99.4
2026-03-27,Poland,negativity,48.8,-3.9,102.1
2026-03-28,Poland,protest,41.0,-3.8,87.4
2026-03-28,Poland,crisis,46.5,-4.5,97.3
2026-03-28,Poland,negativity,45.4,-3.5,87.0
2026-03-29,Poland,protest,43.0,-4.0,93.8
2026-03-29,Poland,crisis,43.5,-4.2,88.3
2026-03-29,Poland,negativity,44.5,-3.6,98.8
2026-03-30,Poland,protest,41.9,-4.4,87.3
2026-03-30,Poland,crisis,43.8,-4.2,92.3
2026-03-30,Poland,negativity,45.4,-4.7,86.6
2026-03-31,Poland,protest,41.7,-3.9,86.5
2026-03-31,Poland,crisis,47.1,-4.7,93.7
2026-03-31,Poland,negativity,45.0,-3.7,99.7
2026-04-01,Poland,protest,41.8,-3.7,85.3
2026-04-01,Poland,crisis,48.0,-4.5,97.3
2026-04-01,Poland,negativity,45.4,-4.0,87.9
2026-04-02,Poland,protest,44.1,-3.7,79.2
2026-04-02,Poland,crisis,47.2,-3.7,100.1
2026-04-02,Poland,negativity,48.4,-4.7,84.0
2026-04-03,Poland,protest,40.1,-4.3,73.7
2026-04-03,Poland,crisis,46.7,-4.7,91.9
2026-04-03,Poland,negativity,46.3,-4.4,98.6
2026-04-04,Poland,protest,39.9,-3.8,73.7
2026-04-04,Poland,crisis,43.8,-3.7,79.1
2026-04-04,Poland,negativity,44.3,-4.5,92.0
2026-04-05,Poland,protest,38.8,-3.4,88.2
2026-04-05,Poland,crisis,43.7,-4.0,94.4
2026-04-05,Poland,negativity,41.7,-3.7,76.3
2026-04-06,Poland,protest,39.4,-4.3,82.3
2026-04-06,Poland,crisis,42.1,-3.5,90.0
2026-04-06,Poland,negativity,42.9,-4.1,91.6
2026-04-07,Poland,protest,39.4,-4.1,89.7
2026-04-07,Poland,crisis,45.3,-4.0,85.7
2026-04-07,Poland,negativity,43.9,-3.8,81.1
2026-04-08,Poland,protest,44.2,-4.3,97.3
2026-04-08,Poland,crisis,46.8,-4.6,99.0
2026-04-08,Poland,negativity,42.8,-3.8,78.3
2026-04-09,Poland,protest,42.9,-4.0,82.7
2026-04-09,Poland,crisis,47.3,-4.6,92.6
2026-04-09,Poland,negativity,43.4,-4.5,93.0
2026-04-10,Poland,protest,44.3,-4.5,79.4
2026-04-10,Poland,crisis,45.5,-4.2,91.0
2026-04-10,Poland,negativity,45.6,-3.6,82.2
2026-04-11,Poland,protest,38.5,-2.8,69.6
2026-04-11,Poland,crisis,43.7,-3.8,80.7
2026-04-11,Poland,negativity,41.1,-4.3,81.5
2026-04-12,Poland,protest,39.4,-3.6,76.3
2026-04-12,Poland,crisis,44.9,-3.7,93.2
2026-04-12,Poland,negativity,41.0,-3.8,81.1
2025-04-22,Nigeria,protest,72.8,-6.6,142.6
2025-04-22,Nigeria,crisis,78.7,-6.5,147.4
2025-04-22,Nigeria,negativity,75.0,-6.8,134.6
2025-04-23,Nigeria,protest,70.6,-6.9,129.5
2025-04-23,Nigeria,crisis,82.0,-7.1,137.3
2025-04-23,Nigeria,negativity,78.8,-7.3,133.2
2025-04-24,Nigeria,protest,73.9,-7.2,134.1
2025-04-24,Nigeria,crisis,82.4,-7.4,150.4
2025-04-24,Nigeria,negativity,76.3,-6.3,134.7
2025-04-25,Nigeria,protest,74.1,-6.3,131.4
2025-04-25,Nigeria,crisis,80.1,-7.2,139.9
2025-04-25,Nigeria,negativity,78.3,-6.8,147.1
2025-04-26,Nigeria,protest,69.0,-6.0,133.4
2025-04-26,Nigeria,crisis,76.6,-7.1,134.6
2025-04-26,Nigeria,negativity,73.3,-6.6,138.0
2025-04-27,Nigeria,protest,69.4,-5.9,134.7
2025-04-27,Nigeria,crisis,78.9,-6.7,151.8
2025-04-27,Nigeria,negativity,76.1,-6.9,132.5
2025-04-28,Nigeria,protest,71.2,-6.2,138.3
2025-04-28,Nigeria,crisis,76.6,-7.0,140.0
2025-04-28,Nigeria,negativity,74.0,-6.6,128.0
2025-04-29,Nigeria,protest,74.6,-7.2,140.0
2025-04-29,Nigeria,crisis,80.5,-7.0,143.4
2025-04-29,Nigeria,negativity,78.5,-6.9,151.4
2025-04-30,Nigeria,protest,72.2,-6.7,138.6
2025-04-30,Nigeria,crisis,80.0,-7.8,150.2
2025-04-30,Nigeria,negativity,80.1,-7.3,140.5
2025-05-01,Nigeria,protest,72.9,-7.0,130.6
2025-05-01,Nigeria,crisis,81.6,-7.5,137.7
2025-05-01,Nigeria,negativity,78.3,-7.0,140.4
2025-05-02,Nigeria,protest,75.6,-6.9,145.7
2025-05-02,Nigeria,crisis,82.4,-7.9,137.8
2025-05-02,Nigeria,negativity,79.6,-7.5,134.7
2025-05-03,Nigeria,protest,70.9,-6.7,133.6
2025-05-03,Nigeria,crisis,78.2,-6.4,147.2
2025-05-03,Nigeria,negativity,76.6,-6.8,142.4
2025-05-04,Nigeria,protest,72.4,-6.6,121.9
2025-05-04,Nigeria,crisis,81.8,-6.7,157.0
2025-05-04,Nigeria,negativity,73.2,-6.9,128.7
2025-05-05,Nigeria,protest,71.4,-6.2,134.5
2025-05-05,Nigeria,crisis,81.1,-7.5,143.0
2025-05-05,Nigeria,negativity,75.4,-6.7,142.6
2025-05-06,Nigeria,protest,73.3,-6.5,129.4
2025-05-06,Nigeria,crisis,81.2,-7.0,150.1
2025-05-06,Nigeria,negativity,75.8,-6.5,137.4
2025-05-07,Nigeria,protest,76.5,-6.5,140.0
