score_id,country,date,cluster,subcluster,score_name,score_value
Ukraine-2025-12-09-tension-protest_subscore,Ukraine,2025-12-09,tension,na,protest_subscore,75.8
Ukraine-2025-12-09-tension-crisis_subscore,Ukraine,2025-12-09,tension,na,crisis_subscore,81.8
Ukraine-2025-12-09-tension-negativity_subscore,Ukraine,2025-12-09,tension,na,negativity_subscore,77.5
Ukraine-2025-12-10-escalation-internal_dynamics_subscore,Ukraine,2025-12-10,escalation,internal,internal_dynamics_subscore,68.0
Ukraine-2025-12-10-escalation-external_dynamics_subscore,Ukraine,2025-12-10,escalation,external,external_dynamics_subscore,90.33333333333333
Ukraine-2025-12-10-escalation-peak_subscore,Ukraine,2025-12-10,escalation,all,peak_subscore,92.3
Ukraine-2025-12-10-escalation-intensity_subscore,Ukraine,2025-12-10,escalation,all,intensity_subscore,79.16666666666666
Ukraine-2025-12-10-tension-protest_subscore,Ukraine,2025-12-10,tension,na,protest_subscore,74.0
Ukraine-2025-12-10-tension-crisis_subscore,Ukraine,2025-12-10,tension,na,crisis_subscore,82.0
Ukraine-2025-12-10-tension-negativity_subscore,Ukraine,2025-12-10,tension,na,negativity_subscore,79.6
Ukraine-2025-12-11-escalation-internal_dynamics_subscore,Ukraine,2025-12-11,escalation,internal,internal_dynamics_subscore,68.56666666666666
Ukraine-2025-12-11-escalation-external_dynamics_subscore,Ukraine,2025-12-11,escalation,external,external_dynamics_subscore,88.86666666666666
Ukraine-2025-12-11-escalation-peak_subscore,Ukraine,2025-12-11,escalation,all,peak_subscore,89.3
Ukraine-2025-12-11-escalation-intensity_subscore,Ukraine,2025-12-11,escalation,all,intensity_subscore,78.71666666666667
Ukraine-2025-12-11-tension-protest_subscore,Ukraine,2025-12-11,tension,na,protest_subscore,76.4
Ukraine-2025-12-11-tension-crisis_subscore,Ukraine,2025-12-11,tension,na,crisis_subscore,80.9
Ukraine-2025-12-11-tension-negativity_subscore,Ukraine,2025-12-11,tension,na,negativity_subscore,80.6
Ukraine-2025-12-12-escalation-internal_dynamics_subscore,Ukraine,2025-12-12,escalation,internal,internal_dynamics_subscore,66.8
Ukraine-2025-12-12-escalation-external_dynamics_subscore,Ukraine,2025-12-12,escalation,external,external_dynamics_subscore,88.96666666666667
Ukraine-2025-12-12-escalation-peak_subscore,Ukraine,2025-12-12,escalation,all,peak_subscore,91.1
Ukraine-2025-12-12-escalation-intensity_subscore,Ukraine,2025-12-12,escalation,all,intensity_subscore,77.88333333333333
Ukraine-2025-12-12-tension-protest_subscore,Ukraine,2025-12-12,tension,na,protest_subscore,72.7
Ukraine-2025-12-12-tension-crisis_subscore,Ukraine,2025-12-12,tension,na,crisis_subscore,80.3
Ukraine-2025-12-12-tension-negativity_subscore,Ukraine,2025-12-12,tension,na,negativity_subscore,76.2
Ukraine-2025-12-13-escalation-internal_dynamics_subscore,Ukraine,2025-12-13,escalation,internal,internal_dynamics_subscore,66.36666666666666
Ukraine-2025-12-13-escalation-external_dynamics_subscore,Ukraine,2025-12-13,escalation,external,external_dynamics_subscore,87.46666666666667
Ukraine-2025-12-13-escalation-peak_subscore,Ukraine,2025-12-13,escalation,all,peak_subscore,91.1
Ukraine-2025-12-13-escalation-intensity_subscore,Ukraine,2025-12-13,escalation,all,intensity_subscore,76.91666666666666
Ukraine-2025-12-13-tension-protest_subscore,Ukraine,2025-12-13,tension,na,protest_subscore,70.2
Ukraine-2025-12-13-tension-crisis_subscore,Ukraine,2025-12-13,tension,na,crisis_subscore,80.8
Ukraine-2025-12-13-tension-negativity_subscore,Ukraine,2025-12-13,tension,na,negativity_subscore,74.5
Ukraine-2025-12-14-escalation-internal_dynamics_subscore,Ukraine,2025-12-14,escalation,internal,internal_dynamics_subscore,64.03333333333333
Ukraine-2025-12-14-escalation-external_dynamics_subscore,Ukraine,2025-12-14,escalation,external,external_dynamics_subscore,88.33333333333333
Ukraine-2025-12-14-escalation-peak_subscore,Ukraine,2025-12-14,escalation,all,peak_subscore,91.0
Ukraine-2025-12-14-escalation-intensity_subscore,Ukraine,2025-12-14,escalation,all,intensity_subscore,76.18333333333334
Ukraine-2025-12-14-tension-protest_subscore,Ukraine,2025-12-14,tension,na,protest_subscore,72.2
Ukraine-2025-12-14-tension-crisis_subscore,Ukraine,2025-12-14,tension,na,crisis_subscore,77.0
Ukraine-2025-12-14-tension-negativity_subscore,Ukraine,2025-12-14,tension,na,negativity_subscore,74.8
Ukraine-2025-12-15-escalation-internal_dynamics_subscore,Ukraine,2025-12-15,escalation,internal,internal_dynamics_subscore,67.26666666666667
Ukraine-2025-12-15-escalation-external_dynamics_subscore,Ukraine,2025-12-15,escalation,external,external_dynamics_subscore,89.06666666666666
Ukraine-2025-12-15-escalation-peak_subscore,Ukraine,2025-12-15,escalation,all,peak_subscore,90.2
Ukraine-2025-12-15-escalation-intensity_subscore,Ukraine,2025-12-15,escalation,all,intensity_subscore,78.16666666666666
Ukraine-2025-12-15-tension-protest_subscore,Ukraine,2025-12-15,tension,na,protest_subscore,70.4
Ukraine-2025-12-15-tension-crisis_subscore,Ukraine,2025-12-15,tension,na,crisis_subscore,76.6
Ukraine-2025-12-15-tension-negativity_subscore,Ukraine,2025-12-15,tension,na,negativity_subscore,73.8
Ukraine-2025-12-16-escalation-internal_dynamics_subscore,Ukraine,2025-12-16,escalation,internal,internal_dynamics_subscore,67.3
Ukraine-2025-12-16-escalation-external_dynamics_subscore,Ukraine,2025-12-16,escalation,external,external_dynamics_subscore,88.33333333333334
Ukraine-2025-12-16-escalation-peak_subscore,Ukraine,2025-12-16,escalation,all,peak_subscore,91.4
Ukraine-2025-12-16-escalation-intensity_subscore,Ukraine,2025-12-16,escalation,all,intensity_subscore,77.81666666666666
Ukraine-2025-12-16-tension-protest_subscore,Ukraine,2025-12-16,tension,na,protest_subscore,70.3
Ukraine-2025-12-16-tension-crisis_subscore,Ukraine,2025-12-16,tension,na,crisis_subscore,78.9
Ukraine-2025-12-16-tension-negativity_subscore,Ukraine,2025-12-16,tension,na,negativity_subscore,74.4
Ukraine-2025-12-17-escalation-internal_dynamics_subscore,Ukraine,2025-12-17,escalation,internal,internal_dynamics_subscore,70.16666666666666
Ukraine-2025-12-17-escalation-external_dynamics_subscore,Ukraine,2025-12-17,escalation,external,external_dynamics_subscore,89.10000000000001
Ukraine-2025-12-17-escalation-peak_subscore,Ukraine,2025-12-17,escalation,all,peak_subscore,91.2
Ukraine-2025-12-17-escalation-intensity_subscore,Ukraine,2025-12-17,escalation,all,intensity_subscore,79.63333333333333
Ukraine-2025-12-17-tension-protest_subscore,Ukraine,2025-12-17,tension,na,protest_subscore,74.3
Ukraine-2025-12-17-tension-crisis_subscore,Ukraine,2025-12-17,tension,na,crisis_subscore,81.2
Ukraine-2025-12-17-tension-negativity_subscore,Ukraine,2025-12-17,tension,na,negativity_subscore,75.3
Ukraine-2025-12-18-escalation-internal_dynamics_subscore,Ukraine,2025-12-18,escalation,internal,internal_dynamics_subscore,67.83333333333333
Ukraine-2025-12-18-escalation-external_dynamics_subscore,Ukraine,2025-12-18,escalation,external,external_dynamics_subscore,89.13333333333333
Ukraine-2025-12-18-escalation-peak_subscore,Ukraine,2025-12-18,escalation,all,peak_subscore,92.3
Ukraine-2025-12-18-escalation-intensity_subscore,Ukraine,2025-12-18,escalation,all,intensity_subscore,78.48333333333332
Ukraine-2025-12-18-tension-protest_subscore,Ukraine,2025-12-18,tension,na,protest_subscore,72.9
Ukraine-2025-12-18-tension-crisis_subscore,Ukraine,2025-12-18,tension,na,crisis_subscore,81.8
Ukraine-2025-12-18-tension-negativity_subscore,Ukraine,2025-12-18,tension,na,negativity_subscore,75.8
Ukraine-2025-12-19-escalation-internal_dynamics_subscore,Ukraine,2025-12-19,escalation,internal,internal_dynamics_subscore,67.1
Ukraine-2025-12-19-escalation-external_dynamics_subscore,Ukraine,2025-12-19,escalation,external,external_dynamics_subscore,89.10000000000001
Ukraine-2025-12-19-escalation-peak_subscore,Ukraine,2025-12-19,escalation,all,peak_subscore,91.4
Ukraine-2025-12-19-escalation-intensity_subscore,Ukraine,2025-12-19,escalation,all,intensity_subscore,78.1
Ukraine-2025-12-19-tension-protest_subscore,Ukraine,2025-12-19,tension,na,protest_subscore,71.2
Ukraine-2025-12-19-tension-crisis_subscore,Ukraine,2025-12-19,tension,na,crisis_subscore,81.4
Ukraine-2025-12-19-tension-negativity_subscore,Ukraine,2025-12-19,tension,na,negativity_subscore,75.0
Ukraine-2025-12-20-escalation-internal_dynamics_subscore,Ukraine,2025-12-20,escalation,internal,internal_dynamics_subscore,65.7
Ukraine-2025-12-20-escalation-external_dynamics_subscore,Ukraine,2025-12-20,escalation,external,external_dynamics_subscore,85.36666666666667
Ukraine-2025-12-20-escalation-peak_subscore,Ukraine,2025-12-20,escalation,all,peak_subscore,86.9
Ukraine-2025-12-20-escalation-intensity_subscore,Ukraine,2025-12-20,escalation,all,intensity_subscore,75.53333333333333
Ukraine-2025-12-20-tension-protest_subscore,Ukraine,2025-12-20,tension,na,protest_subscore,71.9
Ukraine-2025-12-20-tension-crisis_subscore,Ukraine,2025-12-20,tension,na,crisis_subscore,78.7
Ukraine-2025-12-20-tension-negativity_subscore,Ukraine,2025-12-20,tension,na,negativity_subscore,75.9
Ukraine-2025-12-21-escalation-internal_dynamics_subscore,Ukraine,2025-12-21,escalation,internal,internal_dynamics_subscore,65.8
Ukraine-2025-12-21-escalation-external_dynamics_subscore,Ukraine,2025-12-21,escalation,external,external_dynamics_subscore,87.5
Ukraine-2025-12-21-escalation-peak_subscore,Ukraine,2025-12-21,escalation,all,peak_subscore,89.9
Ukraine-2025-12-21-escalation-intensity_subscore,Ukraine,2025-12-21,escalation,all,intensity_subscore,76.65
Ukraine-2025-12-21-tension-protest_subscore,Ukraine,2025-12-21,tension,na,protest_subscore,67.9
Ukraine-2025-12-21-tension-crisis_subscore,Ukraine,2025-12-21,tension,na,crisis_subscore,76.8
Ukraine-2025-12-21-tension-negativity_subscore,Ukraine,2025-12-21,tension,na,negativity_subscore,74.4
Ukraine-2025-12-22-escalation-internal_dynamics_subscore,Ukraine,2025-12-22,escalation,internal,internal_dynamics_subscore,64.46666666666667
Ukraine-2025-12-22-escalation-external_dynamics_subscore,Ukraine,2025-12-22,escalation,external,external_dynamics_subscore,88.76666666666667
Ukraine-2025-12-22-escalation-peak_subscore,Ukraine,2025-12-22,escalation,all,peak_subscore,90.7
Ukraine-2025-12-22-escalation-intensity_subscore,Ukraine,2025-12-22,escalation,all,intensity_subscore,76.61666666666667
Ukraine-2025-12-22-tension-protest_subscore,Ukraine,2025-12-22,tension,na,protest_subscore,71.9
Ukraine-2025-12-22-tension-crisis_subscore,Ukraine,2025-12-22,tension,na,crisis_subscore,79.8
Ukraine-2025-12-22-tension-negativity_subscore,Ukraine,2025-12-22,tension,na,negativity_subscore,73.8
Ukraine-2025-12-23-escalation-internal_dynamics_subscore,Ukraine,2025-12-23,escalation,internal,internal_dynamics_subscore,65.3
Ukraine-2025-12-23-escalation-external_dynamics_subscore,Ukraine,2025-12-23,escalation,external,external_dynamics_subscore,89.83333333333334
Ukraine-2025-12-23-escalation-peak_subscore,Ukraine,2025-12-23,escalation,all,peak_subscore,91.4
Ukraine-2025-12-23-escalation-intensity_subscore,Ukraine,2025-12-23,escalation,all,intensity_subscore,77.56666666666666
Ukraine-2025-12-23-tension-protest_subscore,Ukraine,2025-12-23,tension,na,protest_subscore,70.7
Ukraine-2025-12-23-tension-crisis_subscore,Ukraine,2025-12-23,tension,na,crisis_subscore,81.1
Ukraine-2025-12-23-tension-negativity_subscore,Ukraine,2025-12-23,tension,na,negativity_subscore,77.3
Ukraine-2025-12-24-escalation-internal_dynamics_subscore,Ukraine,2025-12-24,escalation,internal,internal_dynamics_subscore,66.06666666666666
Ukraine-2025-12-24-escalation-external_dynamics_subscore,Ukraine,2025-12-24,escalation,external,external_dynamics_subscore,88.3
Ukraine-2025-12-24-escalation-peak_subscore,Ukraine,2025-12-24,escalation,all,peak_subscore,88.9
Ukraine-2025-12-24-escalation-intensity_subscore,Ukraine,2025-12-24,escalation,all,intensity_subscore,77.18333333333334
Ukraine-2025-12-24-tension-protest_subscore,Ukraine,2025-12-24,tension,na,protest_subscore,73.7
Ukraine-2025-12-24-tension-crisis_subscore,Ukraine,2025-12-24,tension,na,crisis_subscore,78.3
Ukraine-2025-12-24-tension-negativity_subscore,Ukraine,2025-12-24,tension,na,negativity_subscore,76.0
Ukraine-2025-12-25-escalation-internal_dynamics_subscore,Ukraine,2025-12-25,escalation,internal,internal_dynamics_subscore,66.83333333333334
Ukraine-2025-12-25-escalation-external_dynamics_subscore,Ukraine,2025-12-25,escalation,external,external_dynamics_subscore,88.63333333333333
Ukraine-2025-12-25-escalation-peak_subscore,Ukraine,2025-12-25,escalation,all,peak_subscore,90.8
Ukraine-2025-12-25-escalation-intensity_subscore,Ukraine,2025-12-25,escalation,all,intensity_subscore,77.73333333333333
Ukraine-2025-12-25-tension-protest_subscore,Ukraine,2025-12-25,tension,na,protest_subscore,72.3
Ukraine-2025-12-25-tension-crisis_subscore,Ukraine,2025-12-25,tension,na,crisis_subscore,81.5
Ukraine-2025-12-25-tension-negativity_subscore,Ukraine,2025-12-25,tension,na,negativity_subscore,76.2
Ukraine-2025-12-26-escalation-internal_dynamics_subscore,Ukraine,2025-12-26,escalation,internal,internal_dynamics_subscore,66.76666666666667
Ukraine-2025-12-26-escalation-external_dynamics_subscore,Ukraine,2025-12-26,escalation,external,external_dynamics_subscore,87.16666666666666
Ukraine-2025-12-26-escalation-peak_subscore,Ukraine,2025-12-26,escalation,all,peak_subscore,87.8
Ukraine-2025-12-26-escalation-intensity_subscore,Ukraine,2025-12-26,escalation,all,intensity_subscore,76.96666666666667
Ukraine-2025-12-26-tension-protest_subscore,Ukraine,2025-12-26,tension,na,protest_subscore,73.9
Ukraine-2025-12-26-tension-crisis_subscore,Ukraine,2025-12-26,tension,na,crisis_subscore,80.9
Ukraine-2025-12-26-tension-negativity_subscore,Ukraine,2025-12-26,tension,na,negativity_subscore,76.5
Ukraine-2025-12-27-escalation-internal_dynamics_subscore,Ukraine,2025-12-27,escalation,internal,internal_dynamics_subscore,67.06666666666666
Ukraine-2025-12-27-escalation-external_dynamics_subscore,Ukraine,2025-12-27,escalation,external,external_dynamics_subscore,86.66666666666667
Ukraine-2025-12-27-escalation-peak_subscore,Ukraine,2025-12-27,escalation,all,peak_subscore,88.7
Ukraine-2025-12-27-escalation-intensity_subscore,Ukraine,2025-12-27,escalation,all,intensity_subscore,76.86666666666667
Ukraine-2025-12-27-tension-protest_subscore,Ukraine,2025-12-27,tension,na,protest_subscore,69.0
Ukraine-2025-12-27-tension-crisis_subscore,Ukraine,2025-12-27,tension,na,crisis_subscore,78.2
Ukraine-2025-12-27-tension-negativity_subscore,Ukraine,2025-12-27,tension,na,negativity_subscore,74.3
Ukraine-2025-12-28-escalation-internal_dynamics_subscore,Ukraine,2025-12-28,escalation,internal,internal_dynamics_subscore,65.66666666666667
Ukraine-2025-12-28-escalation-external_dynamics_subscore,Ukraine,2025-12-28,escalation,external,external_dynamics_subscore,86.93333333333334
Ukraine-2025-12-28-escalation-peak_subscore,Ukraine,2025-12-28,escalation,all,peak_subscore,88.1
Ukraine-2025-12-28-escalation-intensity_subscore,Ukraine,2025-12-28,escalation,all,intensity_subscore,76.30000000000001
Ukraine-2025-12-28-tension-protest_subscore,Ukraine,2025-12-28,tension,na,protest_subscore,67.9
Ukraine-2025-12-28-tension-crisis_subscore,Ukraine,2025-12-28,tension,na,crisis_subscore,79.0
Ukraine-2025-12-28-tension-negativity_subscore,Ukraine,2025-12-28,tension,na,negativity_subscore,73.8
Ukraine-2025-12-29-escalation-internal_dynamics_subscore,Ukraine,2025-12-29,escalation,internal,internal_dynamics_subscore,66.6
Ukraine-2025-12-29-escalation-external_dynamics_subscore,Ukraine,2025-12-29,escalation,external,external_dynamics_subscore,87.06666666666666
Ukraine-2025-12-29-escalation-peak_subscore,Ukraine,2025-12-29,escalation,all,peak_subscore,88.0
Ukraine-2025-12-29-escalation-intensity_subscore,Ukraine,2025-12-29,escalation,all,intensity_subscore,76.83333333333333
Ukraine-2025-12-29-tension-protest_subscore,Ukraine,2025-12-29,tension,na,protest_subscore,72.1
Ukraine-2025-12-29-tension-crisis_subscore,Ukraine,2025-12-29,tension,na,crisis_subscore,79.8
Ukraine-2025-12-29-tension-negativity_subscore,Ukraine,2025-12-29,tension,na,negativity_subscore,76.3
Ukraine-2025-12-30-escalation-internal_dynamics_subscore,Ukraine,2025-12-30,escalation,internal,internal_dynamics_subscore,66.13333333333334
Ukraine-2025-12-30-escalation-external_dynamics_subscore,Ukraine,2025-12-30,escalation,external,external_dynamics_subscore,88.3
Ukraine-2025-12-30-escalation-peak_subscore,Ukraine,2025-12-30,escalation,all,peak_subscore,89.8
Ukraine-2025-12-30-escalation-intensity_subscore,Ukraine,2025-12-30,escalation,all,intensity_subscore,77.21666666666667
Ukraine-2025-12-30-tension-protest_subscore,Ukraine,2025-12-30,tension,na,protest_subscore,70.9
Ukraine-2025-12-30-tension-crisis_subscore,Ukraine,2025-12-30,tension,na,crisis_subscore,79.1
Ukraine-2025-12-30-tension-negativity_subscore,Ukraine,2025-12-30,tension,na,negativity_subscore,75.7
Ukraine-2025-12-31-escalation-internal_dynamics_subscore,Ukraine,2025-12-31,escalation,internal,internal_dynamics_subscore,67.1
Ukraine-2025-12-31-escalation-external_dynamics_subscore,Ukraine,2025-12-31,escalation,external,external_dynamics_subscore,88.4
Ukraine-2025-12-31-escalation-peak_subscore,Ukraine,2025-12-31,escalation,all,peak_subscore,90.5
Ukraine-2025-12-31-escalation-intensity_subscore,Ukraine,2025-12-31,escalation,all,intensity_subscore,77.75
Ukraine-2025-12-31-tension-protest_subscore,Ukraine,2025-12-31,tension,na,protest_subscore,75.6
Ukraine-2025-12-31-tension-crisis_subscore,Ukraine,2025-12-31,tension,na,crisis_subscore,82.0
Ukraine-2025-12-31-tension-negativity_subscore,Ukraine,2025-12-31,tension,na,negativity_subscore,79.7
Ukraine-2026-01-01-escalation-internal_dynamics_subscore,Ukraine,2026-01-01,escalation,internal,internal_dynamics_subscore,69.03333333333333
Ukraine-2026-01-01-escalation-external_dynamics_subscore,Ukraine,2026-01-01,escalation,external,external_dynamics_subscore,88.13333333333334
Ukraine-2026-01-01-escalation-peak_subscore,Ukraine,2026-01-01,escalation,all,peak_subscore,89.2
Ukraine-2026-01-01-escalation-intensity_subscore,Ukraine,2026-01-01,escalation,all,intensity_subscore,78.58333333333334
Ukraine-2026-01-01-tension-protest_subscore,Ukraine,2026-01-01,tension,na,protest_subscore,73.6
Ukraine-2026-01-01-tension-crisis_subscore,Ukraine,2026-01-01,tension,na,crisis_subscore,82.8
