feature_id,country,date,cluster,subcluster,feature_name,feature_value
Taiwan-2025-05-03-internal-repression_signal,Taiwan,2025-05-03,escalation,internal,repression_signal,54.1
Taiwan-2025-05-03-internal-domestic_attack_signal,Taiwan,2025-05-03,escalation,internal,domestic_attack_signal,46.9
Taiwan-2025-05-03-external-war_activity_signal,Taiwan,2025-05-03,escalation,external,war_activity_signal,67.2
Taiwan-2025-05-03-external-external_attack_signal,Taiwan,2025-05-03,escalation,external,external_attack_signal,68.5
Taiwan-2025-05-03-external-regional_spillover_signal,Taiwan,2025-05-03,escalation,external,regional_spillover_signal,68.4
Taiwan-2025-05-04-internal-internal_violence_signal,Taiwan,2025-05-04,escalation,internal,internal_violence_signal,57.8
Taiwan-2025-05-04-internal-repression_signal,Taiwan,2025-05-04,escalation,internal,repression_signal,51.8
Taiwan-2025-05-04-internal-domestic_attack_signal,Taiwan,2025-05-04,escalation,internal,domestic_attack_signal,49.1
Taiwan-2025-05-04-external-war_activity_signal,Taiwan,2025-05-04,escalation,external,war_activity_signal,70.0
Taiwan-2025-05-04-external-external_attack_signal,Taiwan,2025-05-04,escalation,external,external_attack_signal,70.6
Taiwan-2025-05-04-external-regional_spillover_signal,Taiwan,2025-05-04,escalation,external,regional_spillover_signal,69.0
Taiwan-2025-05-05-internal-internal_violence_signal,Taiwan,2025-05-05,escalation,internal,internal_violence_signal,60.7
Taiwan-2025-05-05-internal-repression_signal,Taiwan,2025-05-05,escalation,internal,repression_signal,52.2
Taiwan-2025-05-05-internal-domestic_attack_signal,Taiwan,2025-05-05,escalation,internal,domestic_attack_signal,46.3
Taiwan-2025-05-05-external-war_activity_signal,Taiwan,2025-05-05,escalation,external,war_activity_signal,69.2
Taiwan-2025-05-05-external-external_attack_signal,Taiwan,2025-05-05,escalation,external,external_attack_signal,71.4
Taiwan-2025-05-05-external-regional_spillover_signal,Taiwan,2025-05-05,escalation,external,regional_spillover_signal,68.8
Taiwan-2025-05-06-internal-internal_violence_signal,Taiwan,2025-05-06,escalation,internal,internal_violence_signal,61.2
Taiwan-2025-05-06-internal-repression_signal,Taiwan,2025-05-06,escalation,internal,repression_signal,52.6
Taiwan-2025-05-06-internal-domestic_attack_signal,Taiwan,2025-05-06,escalation,internal,domestic_attack_signal,47.9
Taiwan-2025-05-06-external-war_activity_signal,Taiwan,2025-05-06,escalation,external,war_activity_signal,67.1
Taiwan-2025-05-06-external-external_attack_signal,Taiwan,2025-05-06,escalation,external,external_attack_signal,67.5
Taiwan-2025-05-06-external-regional_spillover_signal,Taiwan,2025-05-06,escalation,external,regional_spillover_signal,64.7
Taiwan-2025-05-07-internal-internal_violence_signal,Taiwan,2025-05-07,escalation,internal,internal_violence_signal,60.3
Taiwan-2025-05-07-internal-repression_signal,Taiwan,2025-05-07,escalation,internal,repression_signal,53.6
Taiwan-2025-05-07-internal-domestic_attack_signal,Taiwan,2025-05-07,escalation,internal,domestic_attack_signal,47.2
Taiwan-2025-05-07-external-war_activity_signal,Taiwan,2025-05-07,escalation,external,war_activity_signal,72.0
Taiwan-2025-05-07-external-external_attack_signal,Taiwan,2025-05-07,escalation,external,external_attack_signal,69.7
Taiwan-2025-05-07-external-regional_spillover_signal,Taiwan,2025-05-07,escalation,external,regional_spillover_signal,68.1
Taiwan-2025-05-08-internal-internal_violence_signal,Taiwan,2025-05-08,escalation,internal,internal_violence_signal,63.5
Taiwan-2025-05-08-internal-repression_signal,Taiwan,2025-05-08,escalation,internal,repression_signal,53.5
Taiwan-2025-05-08-internal-domestic_attack_signal,Taiwan,2025-05-08,escalation,internal,domestic_attack_signal,47.0
Taiwan-2025-05-08-external-war_activity_signal,Taiwan,2025-05-08,escalation,external,war_activity_signal,72.6
Taiwan-2025-05-08-external-external_attack_signal,Taiwan,2025-05-08,escalation,external,external_attack_signal,69.7
Taiwan-2025-05-08-external-regional_spillover_signal,Taiwan,2025-05-08,escalation,external,regional_spillover_signal,67.3
Taiwan-2025-05-09-internal-internal_violence_signal,Taiwan,2025-05-09,escalation,internal,internal_violence_signal,59.1
Taiwan-2025-05-09-internal-repression_signal,Taiwan,2025-05-09,escalation,internal,repression_signal,52.6
Taiwan-2025-05-09-internal-domestic_attack_signal,Taiwan,2025-05-09,escalation,internal,domestic_attack_signal,51.2
Taiwan-2025-05-09-external-war_activity_signal,Taiwan,2025-05-09,escalation,external,war_activity_signal,68.5
Taiwan-2025-05-09-external-external_attack_signal,Taiwan,2025-05-09,escalation,external,external_attack_signal,71.7
Taiwan-2025-05-09-external-regional_spillover_signal,Taiwan,2025-05-09,escalation,external,regional_spillover_signal,65.8
Taiwan-2025-05-10-internal-internal_violence_signal,Taiwan,2025-05-10,escalation,internal,internal_violence_signal,61.6
Taiwan-2025-05-10-internal-repression_signal,Taiwan,2025-05-10,escalation,internal,repression_signal,50.4
Taiwan-2025-05-10-internal-domestic_attack_signal,Taiwan,2025-05-10,escalation,internal,domestic_attack_signal,45.3
Taiwan-2025-05-10-external-war_activity_signal,Taiwan,2025-05-10,escalation,external,war_activity_signal,68.7
Taiwan-2025-05-10-external-external_attack_signal,Taiwan,2025-05-10,escalation,external,external_attack_signal,69.9
Taiwan-2025-05-10-external-regional_spillover_signal,Taiwan,2025-05-10,escalation,external,regional_spillover_signal,68.4
Taiwan-2025-05-11-internal-internal_violence_signal,Taiwan,2025-05-11,escalation,internal,internal_violence_signal,60.1
Taiwan-2025-05-11-internal-repression_signal,Taiwan,2025-05-11,escalation,internal,repression_signal,50.7
Taiwan-2025-05-11-internal-domestic_attack_signal,Taiwan,2025-05-11,escalation,internal,domestic_attack_signal,48.2
Taiwan-2025-05-11-external-war_activity_signal,Taiwan,2025-05-11,escalation,external,war_activity_signal,68.2
Taiwan-2025-05-11-external-external_attack_signal,Taiwan,2025-05-11,escalation,external,external_attack_signal,66.9
Taiwan-2025-05-11-external-regional_spillover_signal,Taiwan,2025-05-11,escalation,external,regional_spillover_signal,67.5
Taiwan-2025-05-12-internal-internal_violence_signal,Taiwan,2025-05-12,escalation,internal,internal_violence_signal,57.0
Taiwan-2025-05-12-internal-repression_signal,Taiwan,2025-05-12,escalation,internal,repression_signal,51.1
Taiwan-2025-05-12-internal-domestic_attack_signal,Taiwan,2025-05-12,escalation,internal,domestic_attack_signal,50.1
Taiwan-2025-05-12-external-war_activity_signal,Taiwan,2025-05-12,escalation,external,war_activity_signal,67.4
Taiwan-2025-05-12-external-external_attack_signal,Taiwan,2025-05-12,escalation,external,external_attack_signal,67.4
Taiwan-2025-05-12-external-regional_spillover_signal,Taiwan,2025-05-12,escalation,external,regional_spillover_signal,68.2
Taiwan-2025-05-13-internal-internal_violence_signal,Taiwan,2025-05-13,escalation,internal,internal_violence_signal,63.3
Taiwan-2025-05-13-internal-repression_signal,Taiwan,2025-05-13,escalation,internal,repression_signal,55.5
Taiwan-2025-05-13-internal-domestic_attack_signal,Taiwan,2025-05-13,escalation,internal,domestic_attack_signal,47.2
Taiwan-2025-05-13-external-war_activity_signal,Taiwan,2025-05-13,escalation,external,war_activity_signal,70.6
Taiwan-2025-05-13-external-external_attack_signal,Taiwan,2025-05-13,escalation,external,external_attack_signal,67.3
Taiwan-2025-05-13-external-regional_spillover_signal,Taiwan,2025-05-13,escalation,external,regional_spillover_signal,69.5
Taiwan-2025-05-14-internal-internal_violence_signal,Taiwan,2025-05-14,escalation,internal,internal_violence_signal,61.9
Taiwan-2025-05-14-internal-repression_signal,Taiwan,2025-05-14,escalation,internal,repression_signal,56.0
Taiwan-2025-05-14-internal-domestic_attack_signal,Taiwan,2025-05-14,escalation,internal,domestic_attack_signal,52.5
Taiwan-2025-05-14-external-war_activity_signal,Taiwan,2025-05-14,escalation,external,war_activity_signal,72.2
Taiwan-2025-05-14-external-external_attack_signal,Taiwan,2025-05-14,escalation,external,external_attack_signal,71.0
Taiwan-2025-05-14-external-regional_spillover_signal,Taiwan,2025-05-14,escalation,external,regional_spillover_signal,67.6
Taiwan-2025-05-15-internal-internal_violence_signal,Taiwan,2025-05-15,escalation,internal,internal_violence_signal,64.8
Taiwan-2025-05-15-internal-repression_signal,Taiwan,2025-05-15,escalation,internal,repression_signal,54.8
Taiwan-2025-05-15-internal-domestic_attack_signal,Taiwan,2025-05-15,escalation,internal,domestic_attack_signal,48.9
Taiwan-2025-05-15-external-war_activity_signal,Taiwan,2025-05-15,escalation,external,war_activity_signal,71.2
Taiwan-2025-05-15-external-external_attack_signal,Taiwan,2025-05-15,escalation,external,external_attack_signal,72.8
Taiwan-2025-05-15-external-regional_spillover_signal,Taiwan,2025-05-15,escalation,external,regional_spillover_signal,67.6
Taiwan-2025-05-16-internal-internal_violence_signal,Taiwan,2025-05-16,escalation,internal,internal_violence_signal,62.9
Taiwan-2025-05-16-internal-repression_signal,Taiwan,2025-05-16,escalation,internal,repression_signal,55.7
Taiwan-2025-05-16-internal-domestic_attack_signal,Taiwan,2025-05-16,escalation,internal,domestic_attack_signal,46.9
Taiwan-2025-05-16-external-war_activity_signal,Taiwan,2025-05-16,escalation,external,war_activity_signal,72.0
Taiwan-2025-05-16-external-external_attack_signal,Taiwan,2025-05-16,escalation,external,external_attack_signal,71.7
Taiwan-2025-05-16-external-regional_spillover_signal,Taiwan,2025-05-16,escalation,external,regional_spillover_signal,65.9
Taiwan-2025-05-17-internal-internal_violence_signal,Taiwan,2025-05-17,escalation,internal,internal_violence_signal,60.0
Taiwan-2025-05-17-internal-repression_signal,Taiwan,2025-05-17,escalation,internal,repression_signal,53.6
Taiwan-2025-05-17-internal-domestic_attack_signal,Taiwan,2025-05-17,escalation,internal,domestic_attack_signal,48.3
Taiwan-2025-05-17-external-war_activity_signal,Taiwan,2025-05-17,escalation,external,war_activity_signal,69.5
Taiwan-2025-05-17-external-external_attack_signal,Taiwan,2025-05-17,escalation,external,external_attack_signal,68.1
Taiwan-2025-05-17-external-regional_spillover_signal,Taiwan,2025-05-17,escalation,external,regional_spillover_signal,69.0
Taiwan-2025-05-18-internal-internal_violence_signal,Taiwan,2025-05-18,escalation,internal,internal_violence_signal,57.6
Taiwan-2025-05-18-internal-repression_signal,Taiwan,2025-05-18,escalation,internal,repression_signal,53.5
Taiwan-2025-05-18-internal-domestic_attack_signal,Taiwan,2025-05-18,escalation,internal,domestic_attack_signal,49.4
Taiwan-2025-05-18-external-war_activity_signal,Taiwan,2025-05-18,escalation,external,war_activity_signal,67.4
Taiwan-2025-05-18-external-external_attack_signal,Taiwan,2025-05-18,escalation,external,external_attack_signal,70.0
Taiwan-2025-05-18-external-regional_spillover_signal,Taiwan,2025-05-18,escalation,external,regional_spillover_signal,67.8
Taiwan-2025-05-19-internal-internal_violence_signal,Taiwan,2025-05-19,escalation,internal,internal_violence_signal,56.5
Taiwan-2025-05-19-internal-repression_signal,Taiwan,2025-05-19,escalation,internal,repression_signal,49.5
Taiwan-2025-05-19-internal-domestic_attack_signal,Taiwan,2025-05-19,escalation,internal,domestic_attack_signal,49.9
Taiwan-2025-05-19-external-war_activity_signal,Taiwan,2025-05-19,escalation,external,war_activity_signal,70.3
Taiwan-2025-05-19-external-external_attack_signal,Taiwan,2025-05-19,escalation,external,external_attack_signal,67.0
Taiwan-2025-05-19-external-regional_spillover_signal,Taiwan,2025-05-19,escalation,external,regional_spillover_signal,65.4
Taiwan-2025-05-20-internal-internal_violence_signal,Taiwan,2025-05-20,escalation,internal,internal_violence_signal,62.2
Taiwan-2025-05-20-internal-repression_signal,Taiwan,2025-05-20,escalation,internal,repression_signal,53.5
Taiwan-2025-05-20-internal-domestic_attack_signal,Taiwan,2025-05-20,escalation,internal,domestic_attack_signal,49.8
Taiwan-2025-05-20-external-war_activity_signal,Taiwan,2025-05-20,escalation,external,war_activity_signal,71.4
Taiwan-2025-05-20-external-external_attack_signal,Taiwan,2025-05-20,escalation,external,external_attack_signal,70.5
Taiwan-2025-05-20-external-regional_spillover_signal,Taiwan,2025-05-20,escalation,external,regional_spillover_signal,69.2
Taiwan-2025-05-21-internal-internal_violence_signal,Taiwan,2025-05-21,escalation,internal,internal_violence_signal,63.2
Taiwan-2025-05-21-internal-repression_signal,Taiwan,2025-05-21,escalation,internal,repression_signal,54.3
Taiwan-2025-05-21-internal-domestic_attack_signal,Taiwan,2025-05-21,escalation,internal,domestic_attack_signal,50.7
Taiwan-2025-05-21-external-war_activity_signal,Taiwan,2025-05-21,escalation,external,war_activity_signal,69.5
Taiwan-2025-05-21-external-external_attack_signal,Taiwan,2025-05-21,escalation,external,external_attack_signal,72.6
Taiwan-2025-05-21-external-regional_spillover_signal,Taiwan,2025-05-21,escalation,external,regional_spillover_signal,67.4
Taiwan-2025-05-22-internal-internal_violence_signal,Taiwan,2025-05-22,escalation,internal,internal_violence_signal,62.0
Taiwan-2025-05-22-internal-repression_signal,Taiwan,2025-05-22,escalation,internal,repression_signal,52.7
Taiwan-2025-05-22-internal-domestic_attack_signal,Taiwan,2025-05-22,escalation,internal,domestic_attack_signal,50.6
Taiwan-2025-05-22-external-war_activity_signal,Taiwan,2025-05-22,escalation,external,war_activity_signal,71.7
Taiwan-2025-05-22-external-external_attack_signal,Taiwan,2025-05-22,escalation,external,external_attack_signal,69.0
Taiwan-2025-05-22-external-regional_spillover_signal,Taiwan,2025-05-22,escalation,external,regional_spillover_signal,66.0
Taiwan-2025-05-23-internal-internal_violence_signal,Taiwan,2025-05-23,escalation,internal,internal_violence_signal,63.3
Taiwan-2025-05-23-internal-repression_signal,Taiwan,2025-05-23,escalation,internal,repression_signal,54.6
Taiwan-2025-05-23-internal-domestic_attack_signal,Taiwan,2025-05-23,escalation,internal,domestic_attack_signal,46.1
Taiwan-2025-05-23-external-war_activity_signal,Taiwan,2025-05-23,escalation,external,war_activity_signal,70.9
Taiwan-2025-05-23-external-external_attack_signal,Taiwan,2025-05-23,escalation,external,external_attack_signal,68.5
Taiwan-2025-05-23-external-regional_spillover_signal,Taiwan,2025-05-23,escalation,external,regional_spillover_signal,68.0
Taiwan-2025-05-24-internal-internal_violence_signal,Taiwan,2025-05-24,escalation,internal,internal_violence_signal,60.1
Taiwan-2025-05-24-internal-repression_signal,Taiwan,2025-05-24,escalation,internal,repression_signal,50.6
Taiwan-2025-05-24-internal-domestic_attack_signal,Taiwan,2025-05-24,escalation,internal,domestic_attack_signal,47.1
Taiwan-2025-05-24-external-war_activity_signal,Taiwan,2025-05-24,escalation,external,war_activity_signal,66.8
